age;job;marital;education;default;balance;housing;loan;duration;campaign;pdays;previous;y
ADU;student;single;tertiary;no;B;yes;no;M;G;NC;P;no
IDO;retired;married;secondary;no;A;yes;no;C;P;NC;P;no
IDO;technician;married;secondary;no;M;yes;no;L;M;NC;P;no
IDO;technician;single;secondary;no;M;yes;no;L;M;NC;P;no
IDO;self-employed;married;tertiary;no;B;no;no;C;G;NC;P;no
ADU;services;divorced;secondary;no;B;yes;yes;C;G;NC;P;no
ADU;services;single;tertiary;no;M;yes;no;L;M;NC;P;no
ADU;blue-collar;married;primary;yes;B;yes;no;L;G;NC;P;no
IDO;blue-collar;married;secondary;no;M;yes;no;L;M;NC;P;no
ADU;management;single;tertiary;no;M;yes;yes;L;G;NC;P;no
ADU;entrepreneur;married;primary;no;B;yes;no;C;M;NC;P;no
ADU;services;divorced;secondary;no;M;yes;yes;L;M;NC;P;no
ADU;management;married;secondary;no;M;yes;yes;L;P;NC;P;no
ADU;self-employed;divorced;tertiary;no;B;yes;no;L;P;NC;P;no
IDO;self-employed;married;primary;no;M;yes;no;L;M;NC;P;no
ADU;housemaid;married;tertiary;no;A;yes;no;C;P;NC;P;no
ADU;services;single;secondary;yes;B;yes;yes;M;M;NC;P;no
ADU;entrepreneur;single;secondary;no;B;yes;yes;M;M;NC;P;no
ADU;entrepreneur;married;primary;no;B;yes;yes;L;M;NC;P;no
ADU;unemployed;divorced;primary;no;B;no;no;L;M;NC;P;no
ADU;student;single;secondary;no;M;no;no;L;M;NC;P;no
ADU;services;married;secondary;no;B;no;no;M;G;NC;P;no
ADU;management;divorced;primary;no;M;yes;no;M;P;NC;P;no
ADU;management;married;tertiary;no;A;yes;no;C;P;NC;P;no
ADU;services;single;secondary;no;M;yes;no;M;G;NC;P;no
ADU;blue-collar;single;primary;no;B;yes;no;L;G;NC;P;no
ADU;unemployed;married;secondary;no;A;yes;no;M;P;NC;P;no
ADU;services;married;tertiary;no;B;yes;no;C;P;NC;P;no
ADU;blue-collar;married;primary;yes;M;no;no;L;P;NC;P;no
IDO;retired;married;secondary;no;M;no;no;M;M;NC;P;no
ADU;housemaid;divorced;primary;no;B;yes;no;M;P;NC;P;no
ADU;blue-collar;married;secondary;no;M;no;yes;L;P;NC;P;no
ADU;admin.;single;tertiary;no;M;yes;no;M;P;NC;P;no
ADU;technician;married;secondary;yes;B;no;no;L;P;NC;P;yes
IDO;retired;single;tertiary;no;M;yes;yes;L;P;NC;P;no
ADU;admin.;divorced;tertiary;no;M;yes;yes;L;P;NC;P;no
ADU;technician;divorced;primary;no;A;yes;no;L;P;NC;P;no
ADU;technician;single;tertiary;no;M;no;no;C;P;NC;P;no
ADU;unemployed;single;primary;no;B;yes;no;M;P;NC;P;no
ADU;self-employed;divorced;tertiary;no;M;no;no;L;P;NC;P;no
IDO;self-employed;married;secondary;no;M;yes;no;C;P;NC;P;no
ADU;technician;married;primary;no;M;yes;no;M;P;NC;P;no
ADU;admin.;married;secondary;no;M;no;no;L;M;NC;P;no
ADU;technician;single;tertiary;no;B;yes;no;C;G;NC;P;no
ADU;admin.;married;secondary;no;B;no;yes;L;M;NC;P;no
ADU;technician;married;secondary;no;A;yes;no;C;M;NC;P;no
IDO;admin.;married;secondary;no;M;yes;yes;L;P;NC;P;no
ADU;admin.;single;secondary;no;M;yes;yes;M;M;NC;P;no
ADU;admin.;married;secondary;no;A;yes;no;L;P;NC;P;no
ADU;housemaid;married;tertiary;no;M;yes;no;C;P;NC;P;no
IDO;technician;married;secondary;no;B;yes;yes;L;P;NC;P;no
ADU;management;married;secondary;no;B;yes;yes;M;P;NC;P;no
ADU;services;single;tertiary;no;M;yes;no;L;G;NC;P;no
ADU;management;divorced;tertiary;no;M;yes;no;L;G;NC;P;no
ADU;admin.;divorced;tertiary;no;B;yes;no;L;M;NC;P;no
ADU;housemaid;married;tertiary;no;B;yes;no;M;P;NC;P;no
ADU;self-employed;married;secondary;no;A;yes;no;L;P;NC;P;no
ADU;management;divorced;tertiary;no;M;no;no;L;M;NC;P;no
ADU;self-employed;married;secondary;no;M;yes;yes;M;M;NC;P;no
IDO;management;married;tertiary;no;B;yes;no;M;G;NC;P;no
ADU;admin.;married;secondary;no;M;yes;yes;L;M;NC;P;no
ADU;technician;married;primary;no;A;yes;no;L;M;NC;P;no
ADU;management;divorced;secondary;no;M;yes;no;L;P;NC;P;no
ADU;services;single;tertiary;no;B;yes;no;C;G;NC;P;no
ADU;technician;married;secondary;no;B;yes;no;C;M;NC;P;no
ADU;blue-collar;single;secondary;no;M;yes;yes;M;P;NC;P;no
ADU;technician;divorced;secondary;no;B;yes;no;C;M;NC;P;no
IDO;technician;married;secondary;no;A;yes;no;L;M;NC;P;no
ADU;technician;divorced;secondary;no;M;no;no;L;P;NC;P;no
ADU;self-employed;married;secondary;no;B;yes;no;C;G;NC;P;no
ADU;admin.;married;secondary;no;A;yes;yes;M;M;NC;P;no
ADU;housemaid;married;secondary;no;B;yes;no;M;G;NC;P;no
ADU;retired;divorced;secondary;no;B;yes;no;M;P;NC;P;no
IDO;admin.;married;primary;no;M;yes;no;M;G;NC;P;no
ADU;blue-collar;married;primary;no;M;yes;no;C;G;NC;P;no
ADU;blue-collar;married;primary;no;B;yes;yes;C;G;NC;P;no
ADU;self-employed;married;secondary;no;M;yes;no;L;M;NC;P;no
IDO;admin.;married;secondary;no;B;yes;yes;C;M;NC;P;no
ADU;technician;divorced;tertiary;no;B;yes;no;C;P;NC;P;no
ADU;unemployed;divorced;primary;no;B;yes;no;L;G;NC;P;yes
ADU;self-employed;married;secondary;no;M;yes;no;M;G;NC;P;no
ADU;management;married;tertiary;no;A;yes;yes;L;M;NC;P;no
ADU;blue-collar;married;primary;no;M;no;yes;C;G;NC;P;no
ADU;housemaid;single;secondary;no;B;yes;no;M;G;NC;P;no
ADU;admin.;divorced;secondary;no;B;no;no;C;M;NC;P;no
ADU;technician;single;secondary;no;M;yes;no;M;M;NC;P;no
ADU;blue-collar;married;secondary;no;A;yes;yes;M;M;NC;P;no
ADU;blue-collar;single;tertiary;no;B;no;no;M;M;NC;P;no
ADU;self-employed;married;secondary;no;B;no;no;M;G;NC;P;no
IDO;management;married;primary;no;B;yes;no;M;M;NC;P;no
ADU;technician;single;secondary;no;M;yes;no;C;G;NC;P;no
ADU;services;married;primary;no;M;no;yes;L;P;NC;P;no
ADU;services;married;primary;yes;B;yes;no;C;G;NC;P;no
ADU;management;divorced;tertiary;no;M;yes;yes;L;M;NC;P;no
ADU;technician;divorced;secondary;yes;B;yes;yes;M;P;NC;P;no
ADU;technician;single;tertiary;no;M;yes;no;L;G;NC;P;no
ADU;admin.;divorced;secondary;no;A;yes;no;L;P;NC;P;no
ADU;management;single;secondary;no;M;yes;no;M;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;A;yes;no;M;M;NC;P;no
ADU;blue-collar;single;secondary;no;M;yes;yes;C;P;NC;P;no
ADU;self-employed;single;tertiary;no;M;no;no;L;P;NC;P;no
ADU;housemaid;single;tertiary;no;B;yes;yes;L;P;NC;P;no
IDO;retired;married;primary;yes;B;yes;no;L;M;NC;P;no
ADU;technician;married;secondary;no;B;no;no;M;G;NC;P;no
ADU;entrepreneur;married;primary;no;B;no;no;L;P;NC;P;no
ADU;technician;married;secondary;no;B;yes;yes;M;G;NC;P;no
ADU;self-employed;single;tertiary;no;M;yes;yes;L;M;NC;P;no
ADU;entrepreneur;divorced;secondary;no;B;yes;no;M;G;NC;P;no
ADU;admin.;single;tertiary;no;A;yes;yes;L;P;NC;P;no
ADU;management;single;tertiary;no;M;yes;yes;M;P;NC;P;no
ADU;services;married;secondary;no;A;yes;yes;L;P;NC;P;no
IDO;self-employed;single;secondary;no;B;yes;no;L;P;NC;P;no
ADU;self-employed;single;tertiary;no;B;yes;no;M;P;NC;P;no
IDO;retired;divorced;tertiary;no;B;yes;no;C;P;NC;P;no
IDO;retired;married;secondary;no;B;yes;no;C;P;NC;P;no
ADU;self-employed;married;tertiary;no;M;yes;no;M;M;NC;P;no
IDO;entrepreneur;married;secondary;no;M;yes;no;M;M;NC;P;no
ADU;unemployed;divorced;tertiary;yes;B;yes;no;C;M;NC;P;no
ADU;blue-collar;divorced;primary;no;M;yes;no;C;M;NC;P;no
ADU;technician;single;secondary;yes;B;no;no;M;P;NC;P;no
ADU;management;divorced;secondary;no;M;yes;no;L;G;NC;P;no
IDO;retired;married;secondary;no;A;yes;no;M;M;NC;P;no
ADU;management;divorced;tertiary;no;A;yes;no;M;M;NC;P;no
ADU;blue-collar;divorced;secondary;no;M;yes;no;L;G;NC;P;no
ADU;retired;married;secondary;no;B;no;yes;L;M;NC;P;no
ADU;admin.;single;secondary;no;B;no;no;M;M;NC;P;no
ADU;technician;single;secondary;yes;B;yes;no;L;M;NC;P;yes
ADU;technician;married;primary;no;M;yes;yes;L;P;NC;P;no
IDO;self-employed;divorced;tertiary;no;B;yes;yes;M;M;NC;P;no
ADU;admin.;married;primary;no;B;yes;no;C;G;NC;P;no
ADU;blue-collar;divorced;primary;yes;B;yes;no;M;M;NC;P;no
IDO;retired;married;tertiary;no;M;yes;no;M;M;NC;P;no
ADU;technician;single;tertiary;no;M;no;no;L;M;NC;P;no
IDO;blue-collar;married;secondary;no;B;yes;yes;L;P;NC;P;no
ADU;management;married;secondary;no;M;yes;yes;M;M;NC;P;no
ADU;blue-collar;single;secondary;no;B;yes;yes;C;P;NC;P;no
IDO;technician;married;secondary;no;M;no;no;L;M;NC;P;no
ADU;entrepreneur;married;secondary;no;B;yes;yes;L;G;NC;P;no
ADU;housemaid;married;secondary;no;M;yes;no;M;M;NC;P;no
ADU;admin.;single;tertiary;no;B;yes;no;L;G;NC;P;no
ADU;management;divorced;tertiary;no;A;yes;no;C;G;NC;P;no
ADU;admin.;divorced;primary;no;M;yes;no;L;M;NC;P;no
IDO;retired;married;secondary;no;M;yes;no;L;M;NC;P;no
ADU;admin.;married;secondary;no;B;yes;yes;M;G;NC;P;no
ADU;management;divorced;tertiary;no;B;yes;yes;C;G;NC;P;no
IDO;admin.;married;secondary;no;M;yes;no;M;M;NC;P;no
ADU;unemployed;married;secondary;yes;M;yes;yes;M;M;NC;P;no
ADU;admin.;single;secondary;no;M;yes;no;C;G;NC;P;no
ADU;technician;single;tertiary;no;A;no;no;L;M;NC;P;no
ADU;student;single;tertiary;no;M;yes;no;L;M;NC;P;no
ADU;management;married;secondary;no;A;yes;no;L;M;NC;P;no
ADU;blue-collar;single;secondary;yes;B;yes;no;L;G;NC;P;no
ADU;management;married;primary;no;B;no;no;C;M;NC;P;no
ADU;unemployed;married;secondary;no;M;yes;no;L;G;NC;P;yes
ADU;management;divorced;tertiary;yes;B;yes;no;L;M;NC;P;yes
IDO;technician;divorced;secondary;no;A;yes;no;M;G;NC;P;no
ADU;services;married;primary;no;B;yes;no;M;M;NC;P;no
ADU;entrepreneur;single;secondary;no;B;yes;yes;M;G;NC;P;no
IDO;management;married;tertiary;no;B;yes;no;C;P;NC;P;no
ADU;blue-collar;single;secondary;no;A;yes;no;M;M;NC;P;no
ADU;services;married;secondary;yes;B;yes;no;L;P;NC;P;no
ADU;services;married;secondary;no;B;no;yes;C;P;NC;P;no
ADU;self-employed;married;secondary;yes;B;yes;yes;L;M;NC;P;yes
ADU;entrepreneur;single;secondary;no;M;yes;no;L;M;NC;P;no
ADU;retired;single;secondary;no;M;yes;no;M;M;NC;P;no
ADU;entrepreneur;married;secondary;no;B;no;no;L;G;NC;P;yes
ADU;blue-collar;married;secondary;no;B;no;no;C;P;NC;P;no
ADU;blue-collar;married;secondary;yes;B;yes;yes;C;M;NC;P;no
IDO;services;married;primary;no;B;yes;no;L;M;NC;P;no
ADU;self-employed;married;primary;no;B;yes;yes;M;M;NC;P;no
ADU;services;divorced;secondary;no;M;yes;no;M;G;NC;P;no
ADU;management;single;tertiary;no;A;yes;no;C;P;NC;P;no
ADU;technician;married;tertiary;yes;B;yes;no;M;P;NC;P;no
ADU;admin.;married;tertiary;no;M;yes;no;M;G;NC;P;no
ADU;management;married;secondary;no;B;no;no;M;P;NC;P;no
ADU;self-employed;divorced;secondary;no;M;yes;no;C;P;NC;P;no
ADU;technician;divorced;tertiary;no;M;yes;no;L;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;M;no;no;C;M;NC;P;no
ADU;technician;single;tertiary;no;A;yes;no;L;G;NC;P;no
ADU;entrepreneur;single;tertiary;no;B;no;no;C;M;NC;P;no
ADU;services;married;secondary;no;M;no;no;M;M;NC;P;no
ADU;technician;single;secondary;yes;B;yes;no;L;G;NC;P;no
IDO;retired;married;primary;no;B;yes;yes;L;P;NC;P;no
ADU;services;single;primary;no;M;yes;no;L;G;NC;P;yes
ADU;services;single;primary;no;B;no;no;L;G;NC;P;no
ADU;unemployed;married;secondary;no;M;yes;no;C;G;NC;P;no
ADU;blue-collar;single;secondary;no;M;yes;no;M;G;NC;P;no
ADU;unknown;married;secondary;yes;B;yes;no;M;P;NC;P;no
IDO;services;single;secondary;no;M;yes;no;L;M;NC;P;no
ADU;technician;single;secondary;no;B;no;no;M;G;NC;P;no
IDO;admin.;divorced;primary;no;B;yes;no;M;M;NC;P;no
ADU;blue-collar;married;secondary;no;A;yes;no;C;G;NC;P;no
ADU;unemployed;married;secondary;yes;B;yes;no;M;G;NC;P;no
ADU;admin.;single;secondary;no;B;yes;yes;L;G;NC;P;no
IDO;admin.;divorced;secondary;no;B;yes;yes;M;G;NC;P;no
ADU;technician;divorced;secondary;no;A;yes;no;M;P;NC;P;no
ADU;admin.;divorced;secondary;no;M;no;no;M;M;NC;P;no
ADU;services;married;primary;no;A;yes;no;C;P;NC;P;no
IDO;retired;divorced;secondary;no;B;no;yes;L;P;NC;P;no
ADU;management;married;tertiary;no;A;yes;no;L;G;NC;P;no
ADU;admin.;single;tertiary;no;B;no;no;M;G;NC;P;no
IDO;management;single;secondary;no;B;yes;no;M;M;NC;P;no
ADU;blue-collar;single;secondary;yes;B;yes;yes;M;P;NC;P;no
ADU;entrepreneur;married;secondary;no;M;no;no;L;G;NC;P;no
ADU;blue-collar;married;primary;yes;B;no;no;M;P;NC;P;no
ADU;self-employed;single;secondary;no;B;yes;yes;M;P;NC;P;no
IDO;housemaid;divorced;secondary;no;B;yes;no;L;P;NC;P;no
ADU;unknown;single;primary;no;A;no;no;M;P;NC;P;no
ADU;entrepreneur;married;primary;no;A;yes;no;M;M;NC;P;no
ADU;services;single;secondary;no;B;no;no;L;M;NC;P;no
ADU;self-employed;married;tertiary;no;B;yes;yes;L;G;NC;P;yes
ADU;unknown;single;primary;no;B;no;no;C;P;NC;P;no
ADU;technician;single;tertiary;no;B;yes;no;L;G;NC;P;no
ADU;blue-collar;single;tertiary;no;M;yes;no;C;P;NC;P;no
ADU;self-employed;married;tertiary;yes;B;yes;no;M;P;NC;P;no
ADU;technician;married;secondary;no;M;yes;yes;M;G;NC;P;no
IDO;housemaid;married;primary;no;A;yes;no;L;M;NC;P;no
ADU;admin.;married;primary;no;B;yes;yes;M;G;NC;P;no
ADU;blue-collar;married;primary;yes;B;yes;yes;L;M;NC;P;no
ADU;blue-collar;married;secondary;yes;B;yes;no;C;P;NC;P;no
ADU;admin.;divorced;secondary;yes;B;yes;no;L;P;NC;P;no
ADU;management;divorced;tertiary;no;B;yes;no;M;G;NC;P;no
ADU;admin.;divorced;secondary;no;M;yes;yes;L;G;NC;P;no
ADU;admin.;married;secondary;no;M;yes;no;L;G;NC;P;no
ADU;admin.;divorced;secondary;no;M;no;yes;M;G;NC;P;no
ADU;blue-collar;single;primary;no;M;yes;no;L;G;NC;P;no
ADU;entrepreneur;married;primary;no;B;yes;no;M;G;NC;P;no
IDO;blue-collar;married;secondary;no;B;no;no;M;G;NC;P;no
ADU;self-employed;married;tertiary;yes;B;yes;yes;L;M;NC;P;no
ADU;unknown;married;tertiary;no;B;no;no;C;P;NC;P;no
ADU;self-employed;married;tertiary;no;B;no;yes;L;P;NC;P;no
IDO;retired;divorced;primary;no;B;no;no;C;P;NC;P;no
IDO;technician;married;primary;no;B;yes;yes;M;P;NC;P;no
ADU;blue-collar;single;primary;no;B;no;yes;L;P;NC;P;no
ADU;unemployed;married;primary;no;B;no;no;L;P;NC;P;yes
IDO;unemployed;married;primary;no;B;no;no;L;P;NC;P;no
ADU;entrepreneur;married;tertiary;yes;B;no;no;M;P;NC;P;no
ADU;housemaid;married;primary;no;M;no;no;L;P;NC;P;no
ADU;entrepreneur;divorced;tertiary;no;B;no;no;M;P;NC;P;no
ADU;admin.;divorced;secondary;no;B;no;no;C;P;NC;P;no
IDO;blue-collar;married;secondary;no;B;no;yes;M;P;NC;P;no
IDO;admin.;single;secondary;no;B;no;no;M;P;NC;P;no
ADU;technician;divorced;secondary;yes;B;yes;yes;L;P;NC;P;no
ADU;technician;married;secondary;no;B;no;yes;L;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;A;no;no;M;P;NC;P;no
ADU;unknown;married;primary;no;A;no;no;L;P;NC;P;no
IDO;management;married;tertiary;no;B;no;no;C;P;NC;P;no
ADU;admin.;married;primary;no;M;yes;yes;L;P;NC;P;no
ADU;housemaid;married;primary;no;B;no;no;M;P;NC;P;no
ADU;blue-collar;married;primary;no;B;no;yes;L;P;NC;P;no
ADU;management;married;tertiary;yes;B;no;yes;L;P;NC;P;no
ADU;blue-collar;divorced;secondary;no;M;no;no;L;P;NC;P;no
ADU;self-employed;single;secondary;no;B;no;no;C;P;NC;P;no
ADU;blue-collar;married;secondary;no;A;no;no;L;P;NC;P;no
ADU;retired;single;secondary;no;M;no;no;L;P;NC;P;no
IDO;retired;married;secondary;no;A;no;no;M;P;NC;P;no
ADU;unemployed;married;primary;no;M;no;no;M;P;NC;P;no
ADU;housemaid;married;secondary;no;A;no;no;M;P;NC;P;no
IDO;housemaid;married;tertiary;no;B;no;no;M;P;NC;P;no
IDO;entrepreneur;married;tertiary;no;B;no;no;L;P;NC;P;yes
IDO;retired;divorced;secondary;no;B;no;no;M;P;NC;P;no
IDO;management;married;secondary;no;M;no;yes;L;P;NC;P;no
ADU;retired;divorced;tertiary;no;M;no;yes;M;P;NC;P;no
IDO;blue-collar;married;primary;no;B;no;no;M;P;NC;P;no
ADU;blue-collar;married;primary;no;M;no;no;M;P;NC;P;no
ADU;management;married;tertiary;no;A;no;no;M;P;NC;P;no
ADU;blue-collar;single;primary;no;B;no;no;C;P;NC;P;no
IDO;blue-collar;married;primary;no;M;no;yes;M;P;NC;P;no
IDO;retired;married;tertiary;no;A;no;no;L;P;NC;P;no
ADU;services;married;secondary;no;B;no;yes;M;P;NC;P;no
ADU;unemployed;single;primary;no;M;yes;no;L;P;NC;P;no
IDO;management;married;tertiary;no;A;no;yes;L;P;NC;P;no
ADU;housemaid;married;tertiary;no;M;no;no;L;P;NC;P;no
ADU;entrepreneur;divorced;secondary;no;B;no;no;C;P;NC;P;no
ADU;housemaid;single;primary;no;B;no;no;L;P;NC;P;no
ADU;retired;married;primary;no;B;no;no;M;P;NC;P;no
ADU;unemployed;married;secondary;no;B;no;no;L;P;NC;P;no
IDO;housemaid;married;primary;no;B;no;no;M;P;NC;P;no
IDO;housemaid;divorced;primary;no;M;no;no;C;P;NC;P;no
IDO;retired;married;primary;no;B;no;yes;M;P;NC;P;no
ADU;unemployed;married;tertiary;no;M;yes;no;M;P;NC;P;no
IDO;blue-collar;married;secondary;no;B;no;no;M;P;NC;P;no
IDO;unknown;married;primary;no;M;no;no;M;P;NC;P;no
ADU;housemaid;married;primary;no;B;no;yes;C;P;NC;P;no
ADU;entrepreneur;single;tertiary;no;M;yes;no;C;P;NC;P;no
ADU;management;divorced;tertiary;no;M;no;no;L;P;NC;P;no
ADU;unemployed;divorced;secondary;no;M;no;no;L;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;A;no;no;L;P;NC;P;no
ADU;blue-collar;married;secondary;no;B;no;yes;M;P;NC;P;no
IDO;management;married;primary;no;A;no;no;M;P;NC;P;no
ADU;blue-collar;married;primary;no;M;no;no;M;M;NC;P;no
ADU;services;divorced;primary;no;M;no;no;L;P;NC;P;no
ADU;housemaid;married;primary;no;B;no;yes;L;P;NC;P;yes
ADU;unemployed;single;primary;no;M;yes;no;C;P;NC;P;no
ADU;housemaid;divorced;secondary;no;M;no;no;M;P;NC;P;no
IDO;housemaid;divorced;primary;yes;M;no;no;L;P;NC;P;yes
ADU;housemaid;married;secondary;no;B;no;no;L;P;NC;P;yes
IDO;blue-collar;married;secondary;no;B;no;no;L;P;NC;P;no
ADU;management;single;tertiary;no;A;no;no;M;M;NC;P;no
ADU;unemployed;married;primary;no;B;no;no;C;P;NC;P;no
ADU;housemaid;divorced;secondary;no;B;yes;no;C;G;NC;P;no
ADU;services;divorced;secondary;no;B;yes;yes;C;P;NC;P;no
ADU;unknown;single;secondary;no;B;no;no;C;P;NC;P;no
IDO;retired;married;primary;no;B;no;no;M;P;NC;P;no
ADU;technician;divorced;tertiary;no;M;no;no;L;P;NC;P;no
ADU;entrepreneur;divorced;tertiary;no;B;no;yes;C;P;NC;P;no
ADU;entrepreneur;single;primary;no;M;no;no;L;P;NC;P;no
ADU;services;single;secondary;no;M;no;no;L;P;NC;P;no
ADU;management;single;secondary;no;B;no;no;M;P;NC;P;no
IDO;management;married;primary;no;M;yes;no;C;G;NC;P;no
ADU;retired;married;tertiary;no;M;no;no;C;P;NC;P;no
ADU;retired;married;secondary;no;M;no;no;M;P;NC;P;no
ADU;self-employed;married;tertiary;no;M;no;no;L;P;NC;P;no
ADU;retired;divorced;secondary;no;B;no;no;L;P;NC;P;no
ADU;unknown;married;primary;no;B;no;no;L;P;NC;P;no
IDO;management;married;primary;no;M;no;yes;L;P;NC;P;no
ADU;technician;single;tertiary;no;B;yes;yes;C;G;NC;P;no
IDO;self-employed;single;secondary;no;M;no;no;M;M;NC;P;no
ADU;unemployed;married;tertiary;no;B;yes;no;M;M;NC;P;no
ADU;blue-collar;divorced;primary;no;B;no;no;L;M;NC;P;yes
IDO;admin.;married;secondary;no;M;yes;yes;C;G;NC;P;no
ADU;blue-collar;single;primary;no;M;no;yes;L;P;NC;P;no
ADU;admin.;married;secondary;no;M;no;no;C;M;NC;P;no
IDO;housemaid;married;primary;no;B;no;yes;L;M;NC;P;no
ADU;technician;married;tertiary;no;M;no;no;L;M;NC;P;no
ADU;unemployed;married;secondary;no;M;no;no;L;P;NC;P;no
ADU;self-employed;single;tertiary;no;M;yes;no;C;G;NC;P;no
IDO;retired;married;primary;no;M;no;no;L;P;NC;P;no
ADU;technician;single;secondary;no;M;yes;no;C;M;NC;P;no
IDO;admin.;married;primary;no;B;no;no;M;P;NC;P;no
ADU;student;single;tertiary;no;M;yes;no;C;G;NC;P;no
ADU;management;married;tertiary;no;B;no;yes;L;P;NC;P;no
IDO;technician;married;primary;no;B;no;no;C;G;NC;P;no
ADU;entrepreneur;married;primary;no;M;no;no;L;P;NC;P;no
ADU;admin.;single;primary;no;M;no;no;L;P;NC;P;no
ADU;student;single;primary;no;B;no;no;C;G;NC;P;no
ADU;management;single;tertiary;no;B;yes;yes;C;G;NC;P;no
ADU;technician;married;secondary;no;B;no;no;C;M;NC;P;no
ADU;management;divorced;secondary;no;B;no;no;M;M;NC;P;no
ADU;self-employed;married;tertiary;no;B;no;no;M;P;NC;P;no
IDO;management;single;tertiary;no;B;no;yes;L;P;NC;P;no
ADU;self-employed;married;tertiary;no;A;no;no;L;P;NC;P;no
ADU;management;married;secondary;no;M;no;no;L;M;NC;P;no
ADU;unemployed;married;primary;no;B;no;yes;L;M;NC;P;no
ADU;self-employed;divorced;secondary;yes;B;no;yes;L;M;NC;P;no
IDO;technician;married;primary;yes;B;no;no;L;P;NC;P;no
IDO;technician;divorced;secondary;no;B;no;no;M;P;NC;P;no
ADU;unknown;married;secondary;no;M;no;no;M;P;NC;P;no
ADU;entrepreneur;single;tertiary;no;M;no;no;M;P;NC;P;no
ADU;services;single;secondary;no;M;no;no;C;P;NC;P;no
ADU;blue-collar;married;secondary;no;M;no;no;M;M;NC;P;no
ADU;unknown;single;secondary;no;B;no;no;L;P;NC;P;no
IDO;services;married;primary;no;B;yes;no;L;P;NC;P;no
ADU;housemaid;married;primary;no;M;no;no;M;P;NC;P;no
ADU;blue-collar;divorced;primary;no;B;yes;no;M;G;NC;P;no
ADU;entrepreneur;married;secondary;no;M;no;no;M;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;A;no;yes;M;P;NC;P;no
ADU;management;married;tertiary;no;B;no;yes;M;P;NC;P;no
ADU;technician;single;tertiary;no;B;yes;yes;M;G;NC;P;no
ADU;self-employed;married;primary;no;B;no;no;L;M;NC;P;no
ADU;blue-collar;single;primary;no;M;yes;no;C;M;NC;P;no
IDO;unknown;married;tertiary;no;M;no;no;L;P;NC;P;no
ADU;management;married;tertiary;no;A;no;yes;M;P;NC;P;no
ADU;housemaid;divorced;primary;no;A;no;no;M;P;NC;P;no
ADU;blue-collar;married;secondary;no;B;no;yes;L;M;NC;P;no
ADU;management;married;tertiary;no;A;no;no;C;P;NC;P;no
IDO;management;married;tertiary;no;M;no;no;L;P;NC;P;no
IDO;entrepreneur;married;primary;no;M;no;no;L;P;NC;P;no
ADU;blue-collar;divorced;secondary;no;M;yes;no;M;P;NC;P;no
ADU;services;single;secondary;no;B;no;yes;M;P;NC;P;no
IDO;technician;divorced;secondary;no;B;yes;no;M;P;NC;P;no
IDO;management;divorced;tertiary;no;M;no;yes;L;P;NC;P;no
ADU;retired;married;primary;no;M;no;yes;L;P;NC;P;no
ADU;self-employed;single;primary;no;B;no;yes;M;P;NC;P;no
ADU;entrepreneur;married;tertiary;no;A;no;no;C;P;NC;P;no
ADU;housemaid;married;primary;no;A;no;no;L;P;NC;P;no
ADU;housemaid;married;primary;no;M;no;no;C;P;NC;P;no
IDO;retired;married;primary;no;A;no;no;L;P;NC;P;no
IDO;housemaid;divorced;secondary;no;A;no;no;C;P;NC;P;no
ADU;technician;married;secondary;no;B;yes;yes;C;G;NC;P;no
ADU;self-employed;single;tertiary;no;M;no;no;M;P;NC;P;no
ADU;self-employed;married;secondary;no;B;no;yes;C;P;NC;P;no
ADU;unemployed;married;primary;no;A;no;no;C;M;NC;P;no
ADU;entrepreneur;divorced;tertiary;no;B;no;no;L;P;NC;P;no
ADU;self-employed;divorced;primary;no;B;yes;no;L;P;NC;P;yes
ADU;management;married;secondary;no;A;no;no;M;P;NC;P;no
ADU;self-employed;single;secondary;no;M;no;no;C;P;NC;P;no
IDO;self-employed;married;tertiary;no;A;no;no;C;P;NC;P;no
IDO;unemployed;divorced;secondary;no;B;no;no;L;P;NC;P;no
ADU;self-employed;married;primary;no;A;no;no;L;P;NC;P;no
